,OTU_ID,Degree_RAW,Date,Sample_type,Genotype,Degree_norm(n),Degree_norm,Degree_norm_log,combine,Total_node
1791,Otu662,14,9,Soil near roots,WT,0.01980198,0.019830028,-1.703291378,9Soil near rootsWT,707
1792,Otu983,4,9,Soil near roots,WT,0.005657709,0.005665722,-2.247359422,9Soil near rootsWT,707
1793,Otu562,10,9,Soil near roots,WT,0.014144272,0.014164306,-1.849419414,9Soil near rootsWT,707
1794,Otu510,4,9,Soil near roots,WT,0.005657709,0.005665722,-2.247359422,9Soil near rootsWT,707
1795,Otu467,10,9,Soil near roots,WT,0.014144272,0.014164306,-1.849419414,9Soil near rootsWT,707
1796,Otu1302,6,9,Soil near roots,WT,0.008486563,0.008498584,-2.071268163,9Soil near rootsWT,707
1797,Otu1141,8,9,Soil near roots,WT,0.011315417,0.011331445,-1.946329427,9Soil near rootsWT,707
1798,Otu525,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1799,Otu814,16,9,Soil near roots,WT,0.022630835,0.02266289,-1.645299431,9Soil near rootsWT,707
1800,Otu859,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1801,Otu6183,4,9,Soil near roots,WT,0.005657709,0.005665722,-2.247359422,9Soil near rootsWT,707
1802,Otu636,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1803,Otu485,6,9,Soil near roots,WT,0.008486563,0.008498584,-2.071268163,9Soil near rootsWT,707
1804,Otu1031,4,9,Soil near roots,WT,0.005657709,0.005665722,-2.247359422,9Soil near rootsWT,707
1805,Otu890,4,9,Soil near roots,WT,0.005657709,0.005665722,-2.247359422,9Soil near rootsWT,707
1806,Otu2341,4,9,Soil near roots,WT,0.005657709,0.005665722,-2.247359422,9Soil near rootsWT,707
1807,Otu1395,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1808,Otu762,6,9,Soil near roots,WT,0.008486563,0.008498584,-2.071268163,9Soil near rootsWT,707
1809,Otu1104,4,9,Soil near roots,WT,0.005657709,0.005665722,-2.247359422,9Soil near rootsWT,707
1810,Otu1109,4,9,Soil near roots,WT,0.005657709,0.005665722,-2.247359422,9Soil near rootsWT,707
1811,Otu14775,4,9,Soil near roots,WT,0.005657709,0.005665722,-2.247359422,9Soil near rootsWT,707
1812,Otu723,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1813,Otu5029,6,9,Soil near roots,WT,0.008486563,0.008498584,-2.071268163,9Soil near rootsWT,707
1814,Otu5010,8,9,Soil near roots,WT,0.011315417,0.011331445,-1.946329427,9Soil near rootsWT,707
1815,Otu10917,6,9,Soil near roots,WT,0.008486563,0.008498584,-2.071268163,9Soil near rootsWT,707
1816,Otu1119,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1817,Otu9148,4,9,Soil near roots,WT,0.005657709,0.005665722,-2.247359422,9Soil near rootsWT,707
1818,Otu1294,4,9,Soil near roots,WT,0.005657709,0.005665722,-2.247359422,9Soil near rootsWT,707
1819,Otu519,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1820,Otu613,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1821,Otu573,14,9,Soil near roots,WT,0.01980198,0.019830028,-1.703291378,9Soil near rootsWT,707
1822,Otu881,6,9,Soil near roots,WT,0.008486563,0.008498584,-2.071268163,9Soil near rootsWT,707
1823,Otu489,14,9,Soil near roots,WT,0.01980198,0.019830028,-1.703291378,9Soil near rootsWT,707
1824,Otu1002,10,9,Soil near roots,WT,0.014144272,0.014164306,-1.849419414,9Soil near rootsWT,707
1825,Otu634,8,9,Soil near roots,WT,0.011315417,0.011331445,-1.946329427,9Soil near rootsWT,707
1826,Otu515,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1827,Otu4797,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1828,Otu576,6,9,Soil near roots,WT,0.008486563,0.008498584,-2.071268163,9Soil near rootsWT,707
1829,Otu1309,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1830,Otu1717,6,9,Soil near roots,WT,0.008486563,0.008498584,-2.071268163,9Soil near rootsWT,707
1831,Otu592,8,9,Soil near roots,WT,0.011315417,0.011331445,-1.946329427,9Soil near rootsWT,707
1832,Otu499,4,9,Soil near roots,WT,0.005657709,0.005665722,-2.247359422,9Soil near rootsWT,707
1833,Otu492,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1834,Otu1720,4,9,Soil near roots,WT,0.005657709,0.005665722,-2.247359422,9Soil near rootsWT,707
1835,Otu872,6,9,Soil near roots,WT,0.008486563,0.008498584,-2.071268163,9Soil near rootsWT,707
1836,Otu834,4,9,Soil near roots,WT,0.005657709,0.005665722,-2.247359422,9Soil near rootsWT,707
1837,Otu1460,10,9,Soil near roots,WT,0.014144272,0.014164306,-1.849419414,9Soil near rootsWT,707
1838,Otu891,10,9,Soil near roots,WT,0.014144272,0.014164306,-1.849419414,9Soil near rootsWT,707
1839,Otu929,4,9,Soil near roots,WT,0.005657709,0.005665722,-2.247359422,9Soil near rootsWT,707
1840,Otu669,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1841,Otu962,4,9,Soil near roots,WT,0.005657709,0.005665722,-2.247359422,9Soil near rootsWT,707
1842,Otu4214,12,9,Soil near roots,WT,0.016973126,0.016997167,-1.770238168,9Soil near rootsWT,707
1843,Otu656,14,9,Soil near roots,WT,0.01980198,0.019830028,-1.703291378,9Soil near rootsWT,707
1844,Otu1094,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1845,Otu1702,4,9,Soil near roots,WT,0.005657709,0.005665722,-2.247359422,9Soil near rootsWT,707
1846,Otu5996,12,9,Soil near roots,WT,0.016973126,0.016997167,-1.770238168,9Soil near rootsWT,707
1847,Otu521,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1848,Otu2780,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1849,Otu661,4,9,Soil near roots,WT,0.005657709,0.005665722,-2.247359422,9Soil near rootsWT,707
1850,Otu741,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1851,Otu1298,8,9,Soil near roots,WT,0.011315417,0.011331445,-1.946329427,9Soil near rootsWT,707
1852,Otu9138,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1853,Otu772,4,9,Soil near roots,WT,0.005657709,0.005665722,-2.247359422,9Soil near rootsWT,707
1854,Otu1001,4,9,Soil near roots,WT,0.005657709,0.005665722,-2.247359422,9Soil near rootsWT,707
1855,Otu1081,10,9,Soil near roots,WT,0.014144272,0.014164306,-1.849419414,9Soil near rootsWT,707
1856,Otu1393,6,9,Soil near roots,WT,0.008486563,0.008498584,-2.071268163,9Soil near rootsWT,707
1857,Otu2709,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1858,Otu1354,8,9,Soil near roots,WT,0.011315417,0.011331445,-1.946329427,9Soil near rootsWT,707
1859,Otu1027,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1860,Otu13045,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1861,Otu823,10,9,Soil near roots,WT,0.014144272,0.014164306,-1.849419414,9Soil near rootsWT,707
1862,Otu689,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1863,Otu3512,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1864,Otu1389,4,9,Soil near roots,WT,0.005657709,0.005665722,-2.247359422,9Soil near rootsWT,707
1865,Otu715,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1866,Otu542,4,9,Soil near roots,WT,0.005657709,0.005665722,-2.247359422,9Soil near rootsWT,707
1867,Otu660,6,9,Soil near roots,WT,0.008486563,0.008498584,-2.071268163,9Soil near rootsWT,707
1868,Otu1581,4,9,Soil near roots,WT,0.005657709,0.005665722,-2.247359422,9Soil near rootsWT,707
1869,Otu595,4,9,Soil near roots,WT,0.005657709,0.005665722,-2.247359422,9Soil near rootsWT,707
1870,Otu639,4,9,Soil near roots,WT,0.005657709,0.005665722,-2.247359422,9Soil near rootsWT,707
1871,Otu716,4,9,Soil near roots,WT,0.005657709,0.005665722,-2.247359422,9Soil near rootsWT,707
1872,Otu553,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1873,Otu1028,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1874,Otu1129,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1875,Otu776,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1876,Otu16005,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1877,Otu12295,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1878,Otu7625,12,9,Soil near roots,WT,0.016973126,0.016997167,-1.770238168,9Soil near rootsWT,707
1879,Otu14279,10,9,Soil near roots,WT,0.014144272,0.014164306,-1.849419414,9Soil near rootsWT,707
1880,Otu1469,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1881,Otu564,6,9,Soil near roots,WT,0.008486563,0.008498584,-2.071268163,9Soil near rootsWT,707
1882,Otu1050,8,9,Soil near roots,WT,0.011315417,0.011331445,-1.946329427,9Soil near rootsWT,707
1883,Otu567,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1884,Otu4291,10,9,Soil near roots,WT,0.014144272,0.014164306,-1.849419414,9Soil near rootsWT,707
1885,Otu1204,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1886,Otu9672,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1887,Otu1494,6,9,Soil near roots,WT,0.008486563,0.008498584,-2.071268163,9Soil near rootsWT,707
1888,Otu663,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1889,Otu1124,6,9,Soil near roots,WT,0.008486563,0.008498584,-2.071268163,9Soil near rootsWT,707
1890,Otu1542,8,9,Soil near roots,WT,0.011315417,0.011331445,-1.946329427,9Soil near rootsWT,707
1891,Otu706,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1892,Otu1235,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1893,Otu581,12,9,Soil near roots,WT,0.016973126,0.016997167,-1.770238168,9Soil near rootsWT,707
1894,Otu3524,14,9,Soil near roots,WT,0.01980198,0.019830028,-1.703291378,9Soil near rootsWT,707
1895,Otu1807,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1896,Otu1018,6,9,Soil near roots,WT,0.008486563,0.008498584,-2.071268163,9Soil near rootsWT,707
1897,Otu1059,10,9,Soil near roots,WT,0.014144272,0.014164306,-1.849419414,9Soil near rootsWT,707
1898,Otu13222,6,9,Soil near roots,WT,0.008486563,0.008498584,-2.071268163,9Soil near rootsWT,707
1899,Otu946,8,9,Soil near roots,WT,0.011315417,0.011331445,-1.946329427,9Soil near rootsWT,707
1900,Otu2091,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1901,Otu1162,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1902,Otu878,4,9,Soil near roots,WT,0.005657709,0.005665722,-2.247359422,9Soil near rootsWT,707
1903,Otu830,10,9,Soil near roots,WT,0.014144272,0.014164306,-1.849419414,9Soil near rootsWT,707
1904,Otu897,4,9,Soil near roots,WT,0.005657709,0.005665722,-2.247359422,9Soil near rootsWT,707
1905,Otu2722,6,9,Soil near roots,WT,0.008486563,0.008498584,-2.071268163,9Soil near rootsWT,707
1906,Otu593,4,9,Soil near roots,WT,0.005657709,0.005665722,-2.247359422,9Soil near rootsWT,707
1907,Otu1241,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1908,Otu686,6,9,Soil near roots,WT,0.008486563,0.008498584,-2.071268163,9Soil near rootsWT,707
1909,Otu1360,10,9,Soil near roots,WT,0.014144272,0.014164306,-1.849419414,9Soil near rootsWT,707
1910,Otu1151,4,9,Soil near roots,WT,0.005657709,0.005665722,-2.247359422,9Soil near rootsWT,707
1911,Otu1075,4,9,Soil near roots,WT,0.005657709,0.005665722,-2.247359422,9Soil near rootsWT,707
1912,Otu2787,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1913,Otu1065,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1914,Otu668,4,9,Soil near roots,WT,0.005657709,0.005665722,-2.247359422,9Soil near rootsWT,707
1915,Otu1370,4,9,Soil near roots,WT,0.005657709,0.005665722,-2.247359422,9Soil near rootsWT,707
1916,Otu2023,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1917,Otu2295,18,9,Soil near roots,WT,0.025459689,0.025495751,-1.594146909,9Soil near rootsWT,707
1918,Otu1276,8,9,Soil near roots,WT,0.011315417,0.011331445,-1.946329427,9Soil near rootsWT,707
1919,Otu1288,4,9,Soil near roots,WT,0.005657709,0.005665722,-2.247359422,9Soil near rootsWT,707
1920,Otu618,4,9,Soil near roots,WT,0.005657709,0.005665722,-2.247359422,9Soil near rootsWT,707
1921,Otu982,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1922,Otu6102,4,9,Soil near roots,WT,0.005657709,0.005665722,-2.247359422,9Soil near rootsWT,707
1923,Otu627,4,9,Soil near roots,WT,0.005657709,0.005665722,-2.247359422,9Soil near rootsWT,707
1924,Otu799,4,9,Soil near roots,WT,0.005657709,0.005665722,-2.247359422,9Soil near rootsWT,707
1925,Otu693,6,9,Soil near roots,WT,0.008486563,0.008498584,-2.071268163,9Soil near rootsWT,707
1926,Otu3121,6,9,Soil near roots,WT,0.008486563,0.008498584,-2.071268163,9Soil near rootsWT,707
1927,Otu928,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1928,Otu635,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1929,Otu658,8,9,Soil near roots,WT,0.011315417,0.011331445,-1.946329427,9Soil near rootsWT,707
1930,Otu4055,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1931,Otu696,4,9,Soil near roots,WT,0.005657709,0.005665722,-2.247359422,9Soil near rootsWT,707
1932,Otu1557,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1933,Otu1167,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1934,Otu1799,10,9,Soil near roots,WT,0.014144272,0.014164306,-1.849419414,9Soil near rootsWT,707
1935,Otu1108,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1936,Otu1179,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1937,Otu865,6,9,Soil near roots,WT,0.008486563,0.008498584,-2.071268163,9Soil near rootsWT,707
1938,Otu16065,4,9,Soil near roots,WT,0.005657709,0.005665722,-2.247359422,9Soil near rootsWT,707
1939,Otu683,4,9,Soil near roots,WT,0.005657709,0.005665722,-2.247359422,9Soil near rootsWT,707
1940,Otu998,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1941,Otu816,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1942,Otu923,6,9,Soil near roots,WT,0.008486563,0.008498584,-2.071268163,9Soil near rootsWT,707
1943,Otu1327,8,9,Soil near roots,WT,0.011315417,0.011331445,-1.946329427,9Soil near rootsWT,707
1944,Otu1378,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1945,Otu682,12,9,Soil near roots,WT,0.016973126,0.016997167,-1.770238168,9Soil near rootsWT,707
1946,Otu1025,8,9,Soil near roots,WT,0.011315417,0.011331445,-1.946329427,9Soil near rootsWT,707
1947,Otu1796,12,9,Soil near roots,WT,0.016973126,0.016997167,-1.770238168,9Soil near rootsWT,707
1948,Otu16826,6,9,Soil near roots,WT,0.008486563,0.008498584,-2.071268163,9Soil near rootsWT,707
1949,Otu916,10,9,Soil near roots,WT,0.014144272,0.014164306,-1.849419414,9Soil near rootsWT,707
1950,Otu2121,4,9,Soil near roots,WT,0.005657709,0.005665722,-2.247359422,9Soil near rootsWT,707
1951,Otu717,4,9,Soil near roots,WT,0.005657709,0.005665722,-2.247359422,9Soil near rootsWT,707
1952,Otu787,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1953,Otu1454,10,9,Soil near roots,WT,0.014144272,0.014164306,-1.849419414,9Soil near rootsWT,707
1954,Otu5591,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1955,Otu1434,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1956,Otu11140,4,9,Soil near roots,WT,0.005657709,0.005665722,-2.247359422,9Soil near rootsWT,707
1957,Otu1112,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1958,Otu14915,4,9,Soil near roots,WT,0.005657709,0.005665722,-2.247359422,9Soil near rootsWT,707
1959,Otu2760,8,9,Soil near roots,WT,0.011315417,0.011331445,-1.946329427,9Soil near rootsWT,707
1960,Otu1662,10,9,Soil near roots,WT,0.014144272,0.014164306,-1.849419414,9Soil near rootsWT,707
1961,Otu1115,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1962,Otu2718,6,9,Soil near roots,WT,0.008486563,0.008498584,-2.071268163,9Soil near rootsWT,707
1963,Otu1116,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1964,Otu749,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1965,Otu1491,4,9,Soil near roots,WT,0.005657709,0.005665722,-2.247359422,9Soil near rootsWT,707
1966,Otu3950,10,9,Soil near roots,WT,0.014144272,0.014164306,-1.849419414,9Soil near rootsWT,707
1967,Otu867,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1968,Otu768,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1969,Otu2944,12,9,Soil near roots,WT,0.016973126,0.016997167,-1.770238168,9Soil near rootsWT,707
1970,Otu11782,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1971,Otu1169,4,9,Soil near roots,WT,0.005657709,0.005665722,-2.247359422,9Soil near rootsWT,707
1972,Otu3807,4,9,Soil near roots,WT,0.005657709,0.005665722,-2.247359422,9Soil near rootsWT,707
1973,Otu886,4,9,Soil near roots,WT,0.005657709,0.005665722,-2.247359422,9Soil near rootsWT,707
1974,Otu917,4,9,Soil near roots,WT,0.005657709,0.005665722,-2.247359422,9Soil near rootsWT,707
1975,Otu1609,8,9,Soil near roots,WT,0.011315417,0.011331445,-1.946329427,9Soil near rootsWT,707
1976,Otu2540,6,9,Soil near roots,WT,0.008486563,0.008498584,-2.071268163,9Soil near rootsWT,707
1977,Otu1032,4,9,Soil near roots,WT,0.005657709,0.005665722,-2.247359422,9Soil near rootsWT,707
1978,Otu1580,4,9,Soil near roots,WT,0.005657709,0.005665722,-2.247359422,9Soil near rootsWT,707
1979,Otu2402,4,9,Soil near roots,WT,0.005657709,0.005665722,-2.247359422,9Soil near rootsWT,707
1980,Otu1258,10,9,Soil near roots,WT,0.014144272,0.014164306,-1.849419414,9Soil near rootsWT,707
1981,Otu1177,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1982,Otu989,6,9,Soil near roots,WT,0.008486563,0.008498584,-2.071268163,9Soil near rootsWT,707
1983,Otu1196,6,9,Soil near roots,WT,0.008486563,0.008498584,-2.071268163,9Soil near rootsWT,707
1984,Otu1149,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1985,Otu1101,4,9,Soil near roots,WT,0.005657709,0.005665722,-2.247359422,9Soil near rootsWT,707
1986,Otu961,6,9,Soil near roots,WT,0.008486563,0.008498584,-2.071268163,9Soil near rootsWT,707
1987,Otu894,4,9,Soil near roots,WT,0.005657709,0.005665722,-2.247359422,9Soil near rootsWT,707
1988,Otu1260,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1989,Otu1629,4,9,Soil near roots,WT,0.005657709,0.005665722,-2.247359422,9Soil near rootsWT,707
1990,Otu927,4,9,Soil near roots,WT,0.005657709,0.005665722,-2.247359422,9Soil near rootsWT,707
1991,Otu1729,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1992,Otu837,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1993,Otu1565,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1994,Otu1606,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1995,Otu884,8,9,Soil near roots,WT,0.011315417,0.011331445,-1.946329427,9Soil near rootsWT,707
1996,Otu828,8,9,Soil near roots,WT,0.011315417,0.011331445,-1.946329427,9Soil near rootsWT,707
1997,Otu6645,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
1998,Otu11378,6,9,Soil near roots,WT,0.008486563,0.008498584,-2.071268163,9Soil near rootsWT,707
1999,Otu2550,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
2000,Otu8976,2,9,Soil near roots,WT,0.002828854,0.002832861,-2.548389418,9Soil near rootsWT,707
