,OTU_ID,Closeness_RAW,Date,Sample_type,Genotype,CLose_log,combine
7071,Otu788,2.05E-05,13,RHZ,WT,-4.687430855,13RHZWT
7072,Otu913,2.12E-05,13,RHZ,WT,-4.672919468,13RHZWT
7073,Otu3338,2.12E-05,13,RHZ,WT,-4.67329744,13RHZWT
7074,Otu719,1.58E-06,13,RHZ,WT,-5.801826135,13RHZWT
7075,Otu1052,2.03E-05,13,RHZ,WT,-4.691788524,13RHZWT
7076,Otu662,2.13E-05,13,RHZ,WT,-4.671940744,13RHZWT
7077,Otu983,2.10E-05,13,RHZ,WT,-4.67741531,13RHZWT
7078,Otu562,2.04E-05,13,RHZ,WT,-4.690736396,13RHZWT
7079,Otu467,1.97E-05,13,RHZ,WT,-4.706495886,13RHZWT
7080,Otu1302,2.15E-05,13,RHZ,WT,-4.668395236,13RHZWT
7081,Otu672,2.10E-05,13,RHZ,WT,-4.676903849,13RHZWT
7082,Otu3037,2.05E-05,13,RHZ,WT,-4.687644877,13RHZWT
7083,Otu525,2.03E-05,13,RHZ,WT,-4.692899771,13RHZWT
7084,Otu559,2.16E-05,13,RHZ,WT,-4.665515326,13RHZWT
7085,Otu814,2.10E-05,13,RHZ,WT,-4.678117587,13RHZWT
7086,Otu733,1.98E-05,13,RHZ,WT,-4.702628681,13RHZWT
7087,Otu794,2.14E-05,13,RHZ,WT,-4.670227293,13RHZWT
7088,Otu859,2.09E-05,13,RHZ,WT,-4.679137058,13RHZWT
7089,Otu6183,1.58E-06,13,RHZ,WT,-5.801826135,13RHZWT
7090,Otu918,1.58E-06,13,RHZ,WT,-5.800734944,13RHZWT
7091,Otu590,2.06E-05,13,RHZ,WT,-4.686591586,13RHZWT
7092,Otu3642,2.05E-05,13,RHZ,WT,-4.687430855,13RHZWT
7093,Otu543,2.00E-05,13,RHZ,WT,-4.698204973,13RHZWT
7094,Otu4442,2.12E-05,13,RHZ,WT,-4.674337468,13RHZWT
7095,Otu901,2.05E-05,13,RHZ,WT,-4.689237803,13RHZWT
7096,Otu485,2.12E-05,13,RHZ,WT,-4.6739512,13RHZWT
7097,Otu497,2.04E-05,13,RHZ,WT,-4.689761568,13RHZWT
7098,Otu1031,2.04E-05,13,RHZ,WT,-4.689415421,13RHZWT
7099,Otu571,1.98E-05,13,RHZ,WT,-4.702628681,13RHZWT
7100,Otu855,2.06E-05,13,RHZ,WT,-4.68601924,13RHZWT
7101,Otu890,2.10E-05,13,RHZ,WT,-4.678181374,13RHZWT
7102,Otu691,2.03E-05,13,RHZ,WT,-4.691709041,13RHZWT
7103,Otu1395,1.98E-05,13,RHZ,WT,-4.703256977,13RHZWT
7104,Otu1104,2.12E-05,13,RHZ,WT,-4.673048568,13RHZWT
7105,Otu490,2.14E-05,13,RHZ,WT,-4.669540015,13RHZWT
7106,Otu655,2.01E-05,13,RHZ,WT,-4.696303956,13RHZWT
7107,Otu5010,2.13E-05,13,RHZ,WT,-4.671765079,13RHZWT
7108,Otu1252,2.02E-05,13,RHZ,WT,-4.694613972,13RHZWT
7109,Otu10917,2.11E-05,13,RHZ,WT,-4.674833595,13RHZWT
7110,Otu697,2.00E-05,13,RHZ,WT,-4.698265877,13RHZWT
7111,Otu841,2.07E-05,13,RHZ,WT,-4.684135913,13RHZWT
7112,Otu1076,2.07E-05,13,RHZ,WT,-4.683497318,13RHZWT
7113,Otu599,2.03E-05,13,RHZ,WT,-4.692123962,13RHZWT
7114,Otu1002,2.12E-05,13,RHZ,WT,-4.673444852,13RHZWT
7115,Otu1033,2.11E-05,13,RHZ,WT,-4.674695839,13RHZWT
7116,Otu1148,2.05E-05,13,RHZ,WT,-4.68917562,13RHZWT
7117,Otu629,2.14E-05,13,RHZ,WT,-4.668972656,13RHZWT
7118,Otu634,2.01E-05,13,RHZ,WT,-4.696242776,13RHZWT
7119,Otu515,2.14E-05,13,RHZ,WT,-4.67050561,13RHZWT
7120,Otu4797,2.01E-05,13,RHZ,WT,-4.697238063,13RHZWT
7121,Otu1309,2.07E-05,13,RHZ,WT,-4.684162876,13RHZWT
7122,Otu853,2.13E-05,13,RHZ,WT,-4.671070971,13RHZWT
7123,Otu499,2.12E-05,13,RHZ,WT,-4.673546169,13RHZWT
7124,Otu492,2.12E-05,13,RHZ,WT,-4.674273114,13RHZWT
7125,Otu810,2.06E-05,13,RHZ,WT,-4.686144505,13RHZWT
7126,Otu482,2.06E-05,13,RHZ,WT,-4.686591586,13RHZWT
7127,Otu753,1.58E-06,13,RHZ,WT,-5.801280883,13RHZWT
7128,Otu804,2.14E-05,13,RHZ,WT,-4.669195968,13RHZWT
7129,Otu1720,2.14E-05,13,RHZ,WT,-4.669084327,13RHZWT
7130,Otu872,2.11E-05,13,RHZ,WT,-4.675760017,13RHZWT
7131,Otu3673,2.04E-05,13,RHZ,WT,-4.690240394,13RHZWT
7132,Otu1012,2.10E-05,13,RHZ,WT,-4.677743789,13RHZWT
7133,Otu849,2.15E-05,13,RHZ,WT,-4.668208808,13RHZWT
7134,Otu760,2.07E-05,13,RHZ,WT,-4.684288677,13RHZWT
7135,Otu934,2.13E-05,13,RHZ,WT,-4.672227203,13RHZWT
7136,Otu902,2.13E-05,13,RHZ,WT,-4.671774327,13RHZWT
7137,Otu820,2.08E-05,13,RHZ,WT,-4.682803693,13RHZWT
7138,Otu891,2.04E-05,13,RHZ,WT,-4.690798357,13RHZWT
7139,Otu565,2.08E-05,13,RHZ,WT,-4.680915394,13RHZWT
7140,Otu656,2.07E-05,13,RHZ,WT,-4.683110105,13RHZWT
7141,Otu833,2.08E-05,13,RHZ,WT,-4.681449287,13RHZWT
7142,Otu851,2.09E-05,13,RHZ,WT,-4.679373379,13RHZWT
7143,Otu1702,1.96E-05,13,RHZ,WT,-4.707374274,13RHZWT
7144,Otu521,2.13E-05,13,RHZ,WT,-4.671700343,13RHZWT
7145,Otu2780,2.12E-05,13,RHZ,WT,-4.674640724,13RHZWT
7146,Otu661,2.08E-05,13,RHZ,WT,-4.681440243,13RHZWT
7147,Otu1416,2.10E-05,13,RHZ,WT,-4.677113986,13RHZWT
7148,Otu628,2.11E-05,13,RHZ,WT,-4.676620459,13RHZWT
7149,Otu745,1.58E-06,13,RHZ,WT,-5.801280196,13RHZWT
7150,Otu14640,2.08E-05,13,RHZ,WT,-4.680915394,13RHZWT
7151,Otu1001,2.07E-05,13,RHZ,WT,-4.683596317,13RHZWT
7152,Otu531,2.10E-05,13,RHZ,WT,-4.677460947,13RHZWT
7153,Otu1027,2.16E-05,13,RHZ,WT,-4.6658623,13RHZWT
7154,Otu3425,2.11E-05,13,RHZ,WT,-4.676062281,13RHZWT
7155,Otu3512,1.58E-06,13,RHZ,WT,-5.801826135,13RHZWT
7156,Otu1389,1.58E-06,13,RHZ,WT,-5.801826135,13RHZWT
7157,Otu597,2.08E-05,13,RHZ,WT,-4.682469998,13RHZWT
7158,Otu11100,2.13E-05,13,RHZ,WT,-4.67063543,13RHZWT
7159,Otu550,2.06E-05,13,RHZ,WT,-4.686368103,13RHZWT
7160,Otu560,2.09E-05,13,RHZ,WT,-4.679273413,13RHZWT
7161,Otu660,2.13E-05,13,RHZ,WT,-4.672347275,13RHZWT
7162,Otu563,2.00E-05,13,RHZ,WT,-4.698822319,13RHZWT
7163,Otu931,2.05E-05,13,RHZ,WT,-4.687742935,13RHZWT
7164,Otu3583,2.07E-05,13,RHZ,WT,-4.683569319,13RHZWT
7165,Otu716,2.03E-05,13,RHZ,WT,-4.692185725,13RHZWT
7166,Otu553,2.04E-05,13,RHZ,WT,-4.689690586,13RHZWT
7167,Otu1028,2.13E-05,13,RHZ,WT,-4.672578088,13RHZWT
7168,Otu1010,2.02E-05,13,RHZ,WT,-4.694605199,13RHZWT
7169,Otu625,2.10E-05,13,RHZ,WT,-4.678527484,13RHZWT
7170,Otu1614,2.02E-05,13,RHZ,WT,-4.694438468,13RHZWT
7171,Otu1181,2.11E-05,13,RHZ,WT,-4.675934073,13RHZWT
7172,Otu16005,2.13E-05,13,RHZ,WT,-4.672134818,13RHZWT
7173,Otu2989,2.13E-05,13,RHZ,WT,-4.670996867,13RHZWT
7174,Otu840,2.14E-05,13,RHZ,WT,-4.670487061,13RHZWT
7175,Otu4275,2.14E-05,13,RHZ,WT,-4.669502834,13RHZWT
7176,Otu1050,2.08E-05,13,RHZ,WT,-4.681602999,13RHZWT
7177,Otu3942,2.11E-05,13,RHZ,WT,-4.675264948,13RHZWT
7178,Otu4291,2.15E-05,13,RHZ,WT,-4.667396911,13RHZWT
7179,Otu1312,2.10E-05,13,RHZ,WT,-4.677378797,13RHZWT
7180,Otu1204,1.97E-05,13,RHZ,WT,-4.705144993,13RHZWT
7181,Otu9672,2.04E-05,13,RHZ,WT,-4.690151762,13RHZWT
7182,Otu1494,2.16E-05,13,RHZ,WT,-4.665768551,13RHZWT
7183,Otu1477,2.09E-05,13,RHZ,WT,-4.680054355,13RHZWT
7184,Otu1124,1.58E-06,13,RHZ,WT,-5.801826135,13RHZWT
7185,Otu1423,2.10E-05,13,RHZ,WT,-4.678072019,13RHZWT
7186,Otu591,2.11E-05,13,RHZ,WT,-4.676721038,13RHZWT
7187,Otu1051,2.13E-05,13,RHZ,WT,-4.671024657,13RHZWT
7188,Otu1018,2.09E-05,13,RHZ,WT,-4.679309767,13RHZWT
7189,Otu608,2.13E-05,13,RHZ,WT,-4.671876034,13RHZWT
7190,Otu1162,1.58E-06,13,RHZ,WT,-5.800187631,13RHZWT
7191,Otu593,2.11E-05,13,RHZ,WT,-4.675897436,13RHZWT
7192,Otu686,2.06E-05,13,RHZ,WT,-4.687038208,13RHZWT
7193,Otu742,2.10E-05,13,RHZ,WT,-4.678345355,13RHZWT
7194,Otu1075,2.12E-05,13,RHZ,WT,-4.674245531,13RHZWT
7195,Otu2787,2.12E-05,13,RHZ,WT,-4.673546169,13RHZWT
7196,Otu712,2.01E-05,13,RHZ,WT,-4.696164103,13RHZWT
7197,Otu1172,2.04E-05,13,RHZ,WT,-4.691134559,13RHZWT
7198,Otu1140,2.13E-05,13,RHZ,WT,-4.672051654,13RHZWT
7199,Otu754,2.04E-05,13,RHZ,WT,-4.689619593,13RHZWT
7200,Otu9392,2.09E-05,13,RHZ,WT,-4.680580245,13RHZWT
7201,Otu1370,1.98E-05,13,RHZ,WT,-4.702757857,13RHZWT
7202,Otu1126,2.14E-05,13,RHZ,WT,-4.668684042,13RHZWT
7203,Otu2295,2.08E-05,13,RHZ,WT,-4.682271464,13RHZWT
7204,Otu2830,2.16E-05,13,RHZ,WT,-4.665337042,13RHZWT
7205,Otu618,2.08E-05,13,RHZ,WT,-4.682253411,13RHZWT
7206,Otu1168,2.14E-05,13,RHZ,WT,-4.669818773,13RHZWT
7207,Otu799,2.11E-05,13,RHZ,WT,-4.67555839,13RHZWT
7208,Otu644,2.09E-05,13,RHZ,WT,-4.68034458,13RHZWT
7209,Otu1007,2.10E-05,13,RHZ,WT,-4.678800533,13RHZWT
7210,Otu1004,2.13E-05,13,RHZ,WT,-4.671172843,13RHZWT
7211,Otu5456,2.03E-05,13,RHZ,WT,-4.692970231,13RHZWT
7212,Otu1725,2.08E-05,13,RHZ,WT,-4.682623349,13RHZWT
7213,Otu1022,2.12E-05,13,RHZ,WT,-4.672984023,13RHZWT
7214,Otu1106,2.01E-05,13,RHZ,WT,-4.695980478,13RHZWT
7215,Otu704,2.08E-05,13,RHZ,WT,-4.681630119,13RHZWT
7216,Otu3868,2.09E-05,13,RHZ,WT,-4.680625551,13RHZWT
7217,Otu947,2.03E-05,13,RHZ,WT,-4.691823846,13RHZWT
7218,Otu1740,2.12E-05,13,RHZ,WT,-4.673472486,13RHZWT
7219,Otu1167,2.12E-05,13,RHZ,WT,-4.673444852,13RHZWT
7220,Otu1286,2.07E-05,13,RHZ,WT,-4.684135913,13RHZWT
7221,Otu785,1.98E-05,13,RHZ,WT,-4.702525313,13RHZWT
7222,Otu16065,2.11E-05,13,RHZ,WT,-4.675503385,13RHZWT
7223,Otu683,2.01E-05,13,RHZ,WT,-4.697595461,13RHZWT
7224,Otu998,2.01E-05,13,RHZ,WT,-4.697255504,13RHZWT
7225,Otu1225,2.12E-05,13,RHZ,WT,-4.673315869,13RHZWT
7226,Otu1296,2.09E-05,13,RHZ,WT,-4.678900608,13RHZWT
7227,Otu713,2.15E-05,13,RHZ,WT,-4.668208808,13RHZWT
7228,Otu808,2.13E-05,13,RHZ,WT,-4.671709591,13RHZWT
7229,Otu682,1.58E-06,13,RHZ,WT,-5.801826135,13RHZWT
7230,Otu1025,2.12E-05,13,RHZ,WT,-4.672781103,13RHZWT
7231,Otu1796,2.01E-05,13,RHZ,WT,-4.696810544,13RHZWT
7232,Otu1171,1.95E-05,13,RHZ,WT,-4.710455864,13RHZWT
7233,Otu16826,2.09E-05,13,RHZ,WT,-4.680099715,13RHZWT
7234,Otu5812,2.14E-05,13,RHZ,WT,-4.670366474,13RHZWT
7235,Otu2121,2.12E-05,13,RHZ,WT,-4.674227141,13RHZWT
7236,Otu941,2.15E-05,13,RHZ,WT,-4.666564777,13RHZWT
7237,Otu787,2.10E-05,13,RHZ,WT,-4.67776203,13RHZWT
7238,Otu1873,1.58E-06,13,RHZ,WT,-5.801280883,13RHZWT
7239,Otu1273,2.11E-05,13,RHZ,WT,-4.675521721,13RHZWT
7240,Otu1454,2.08E-05,13,RHZ,WT,-4.680915394,13RHZWT
7241,Otu1261,2.12E-05,13,RHZ,WT,-4.672910245,13RHZWT
7242,Otu1159,1.96E-05,13,RHZ,WT,-4.707399831,13RHZWT
7243,Otu1434,2.04E-05,13,RHZ,WT,-4.690736396,13RHZWT
7244,Otu14915,2.13E-05,13,RHZ,WT,-4.671700343,13RHZWT
7245,Otu736,1.58E-06,13,RHZ,WT,-5.800188319,13RHZWT
7246,Otu1662,1.58E-06,13,RHZ,WT,-5.800735632,13RHZWT
7247,Otu905,2.14E-05,13,RHZ,WT,-4.670032365,13RHZWT
7248,Otu1220,2.14E-05,13,RHZ,WT,-4.669763035,13RHZWT
7249,Otu3401,2.03E-05,13,RHZ,WT,-4.69206219,13RHZWT
7250,Otu990,2.09E-05,13,RHZ,WT,-4.679791171,13RHZWT
7251,Otu1337,2.12E-05,13,RHZ,WT,-4.67413518,13RHZWT
7252,Otu768,2.08E-05,13,RHZ,WT,-4.682740581,13RHZWT
7253,Otu1822,2.10E-05,13,RHZ,WT,-4.676748464,13RHZWT
7254,Otu1026,2.13E-05,13,RHZ,WT,-4.671061708,13RHZWT
7255,Otu1120,2.04E-05,13,RHZ,WT,-4.691072647,13RHZWT
7256,Otu2944,2.10E-05,13,RHZ,WT,-4.678527484,13RHZWT
7257,Otu1348,2.02E-05,13,RHZ,WT,-4.693603852,13RHZWT
7258,Otu815,2.15E-05,13,RHZ,WT,-4.668124889,13RHZWT
7259,Otu1169,2.11E-05,13,RHZ,WT,-4.675063091,13RHZWT
7260,Otu917,2.01E-05,13,RHZ,WT,-4.696828002,13RHZWT
7261,Otu1269,2.12E-05,13,RHZ,WT,-4.672716518,13RHZWT
7262,Otu1263,2.15E-05,13,RHZ,WT,-4.667191363,13RHZWT
7263,Otu8145,2.06E-05,13,RHZ,WT,-4.685876036,13RHZWT
7264,Otu789,2.15E-05,13,RHZ,WT,-4.667368888,13RHZWT
7265,Otu14638,2.08E-05,13,RHZ,WT,-4.681684354,13RHZWT
7266,Otu1255,1.95E-05,13,RHZ,WT,-4.708939025,13RHZWT
7267,Otu1209,2.02E-05,13,RHZ,WT,-4.695078716,13RHZWT
7268,Otu1904,2.08E-05,13,RHZ,WT,-4.682271464,13RHZWT
7269,Otu989,2.07E-05,13,RHZ,WT,-4.683668302,13RHZWT
7270,Otu1398,2.12E-05,13,RHZ,WT,-4.674217946,13RHZWT
7271,Otu809,2.06E-05,13,RHZ,WT,-4.687136403,13RHZWT
7272,Otu2090,2.12E-05,13,RHZ,WT,-4.673536959,13RHZWT
7273,Otu1240,1.58E-06,13,RHZ,WT,-5.801826135,13RHZWT
7274,Otu4230,2.08E-05,13,RHZ,WT,-4.681602999,13RHZWT
7275,Otu866,2.07E-05,13,RHZ,WT,-4.683974105,13RHZWT
7276,Otu1101,2.04E-05,13,RHZ,WT,-4.690736396,13RHZWT
7277,Otu1729,2.15E-05,13,RHZ,WT,-4.667994316,13RHZWT
7278,Otu935,2.07E-05,13,RHZ,WT,-4.683740275,13RHZWT
7279,Otu1565,2.12E-05,13,RHZ,WT,-4.673803959,13RHZWT
7280,Otu1253,2.02E-05,13,RHZ,WT,-4.694438468,13RHZWT
7281,Otu10837,2.05E-05,13,RHZ,WT,-4.687894435,13RHZWT
7282,Otu1442,2.12E-05,13,RHZ,WT,-4.674089192,13RHZWT
7283,Otu883,2.12E-05,13,RHZ,WT,-4.67464991,13RHZWT
7284,Otu1461,2.11E-05,13,RHZ,WT,-4.674824412,13RHZWT
7285,Otu1297,2.14E-05,13,RHZ,WT,-4.668795787,13RHZWT
7286,Otu2136,2.08E-05,13,RHZ,WT,-4.682208275,13RHZWT
7287,Otu858,2.03E-05,13,RHZ,WT,-4.693119919,13RHZWT
7288,Otu1322,2.14E-05,13,RHZ,WT,-4.670385028,13RHZWT
7289,Otu1295,2.08E-05,13,RHZ,WT,-4.681404067,13RHZWT
7290,Otu954,2.07E-05,13,RHZ,WT,-4.683407299,13RHZWT
7291,Otu1975,2.12E-05,13,RHZ,WT,-4.673131541,13RHZWT
7292,Otu1373,2.06E-05,13,RHZ,WT,-4.685616357,13RHZWT
7293,Otu1928,2.09E-05,13,RHZ,WT,-4.680643672,13RHZWT
7294,Otu5796,2.11E-05,13,RHZ,WT,-4.676675323,13RHZWT
7295,Otu1351,2.11E-05,13,RHZ,WT,-4.675099799,13RHZWT
7296,Otu3716,2.03E-05,13,RHZ,WT,-4.692106314,13RHZWT
7297,Otu1057,2.13E-05,13,RHZ,WT,-4.67095981,13RHZWT
7298,Otu985,2.05E-05,13,RHZ,WT,-4.687189954,13RHZWT
7299,Otu2119,2.02E-05,13,RHZ,WT,-4.694605199,13RHZWT
7300,Otu1476,2.01E-05,13,RHZ,WT,-4.696400078,13RHZWT
7301,Otu1769,2.11E-05,13,RHZ,WT,-4.674980486,13RHZWT
7302,Otu7643,2.10E-05,13,RHZ,WT,-4.677616076,13RHZWT
7303,Otu1886,1.98E-05,13,RHZ,WT,-4.702525313,13RHZWT
7304,Otu1256,2.09E-05,13,RHZ,WT,-4.679891018,13RHZWT
7305,Otu1704,2.06E-05,13,RHZ,WT,-4.6869132,13RHZWT
7306,Otu1578,2.05E-05,13,RHZ,WT,-4.687778586,13RHZWT
7307,Otu1637,2.10E-05,13,RHZ,WT,-4.678008216,13RHZWT
7308,Otu10484,2.14E-05,13,RHZ,WT,-4.670199452,13RHZWT
7309,Otu11386,2.11E-05,13,RHZ,WT,-4.676437529,13RHZWT
7310,Otu1346,2.06E-05,13,RHZ,WT,-4.685741739,13RHZWT
7311,Otu5309,2.09E-05,13,RHZ,WT,-4.679027944,13RHZWT
7312,Otu7450,2.08E-05,13,RHZ,WT,-4.682632368,13RHZWT
7313,Otu2017,2.12E-05,13,RHZ,WT,-4.673739526,13RHZWT
7314,Otu1096,2.06E-05,13,RHZ,WT,-4.68706499,13RHZWT
7315,Otu1401,2.14E-05,13,RHZ,WT,-4.66927968,13RHZWT
7316,Otu5615,2.11E-05,13,RHZ,WT,-4.676089749,13RHZWT
7317,Otu7885,2.07E-05,13,RHZ,WT,-4.684719721,13RHZWT
7318,Otu1673,2.11E-05,13,RHZ,WT,-4.674695839,13RHZWT
7319,Otu1447,2.09E-05,13,RHZ,WT,-4.680516809,13RHZWT
7320,Otu2277,2.03E-05,13,RHZ,WT,-4.692926195,13RHZWT
7321,Otu6009,2.13E-05,13,RHZ,WT,-4.671330234,13RHZWT
7322,Otu1743,2.12E-05,13,RHZ,WT,-4.67292869,13RHZWT
7323,Otu10293,2.01E-05,13,RHZ,WT,-4.695796776,13RHZWT
7324,Otu1267,2.11E-05,13,RHZ,WT,-4.675008023,13RHZWT
7325,Otu2957,2.10E-05,13,RHZ,WT,-4.677634323,13RHZWT
7326,Otu10706,2.10E-05,13,RHZ,WT,-4.6779991,13RHZWT
7327,Otu2327,2.11E-05,13,RHZ,WT,-4.676593025,13RHZWT
7328,Otu2268,2.09E-05,13,RHZ,WT,-4.679682221,13RHZWT
7329,Otu5967,2.15E-05,13,RHZ,WT,-4.667901026,13RHZWT
7330,Otu1205,2.06E-05,13,RHZ,WT,-4.685741739,13RHZWT
7331,Otu1353,1.58E-06,13,RHZ,WT,-5.800734257,13RHZWT
7332,Otu1607,2.10E-05,13,RHZ,WT,-4.676949539,13RHZWT
7333,Otu15782,2.11E-05,13,RHZ,WT,-4.676025654,13RHZWT
7334,Otu2186,2.09E-05,13,RHZ,WT,-4.68000899,13RHZWT
7335,Otu1990,2.06E-05,13,RHZ,WT,-4.685275853,13RHZWT
7336,Otu2389,2.09E-05,13,RHZ,WT,-4.67990917,13RHZWT
7337,Otu1621,2.12E-05,13,RHZ,WT,-4.673914394,13RHZWT
7338,Otu1201,2.05E-05,13,RHZ,WT,-4.687796411,13RHZWT
7339,Otu1650,2.10E-05,13,RHZ,WT,-4.676849014,13RHZWT
7340,Otu1281,2.08E-05,13,RHZ,WT,-4.682451954,13RHZWT
7341,Otu1284,2.04E-05,13,RHZ,WT,-4.689353263,13RHZWT
7342,Otu1394,2.08E-05,13,RHZ,WT,-4.682108959,13RHZWT
7343,Otu2299,1.58E-06,13,RHZ,WT,-5.801826135,13RHZWT
7344,Otu2541,2.12E-05,13,RHZ,WT,-4.672762651,13RHZWT
7345,Otu2220,2.10E-05,13,RHZ,WT,-4.677588705,13RHZWT
7346,Otu1600,2.06E-05,13,RHZ,WT,-4.685087566,13RHZWT
7347,Otu2182,2.12E-05,13,RHZ,WT,-4.674429386,13RHZWT
7348,Otu2081,2.01E-05,13,RHZ,WT,-4.696006715,13RHZWT
7349,Otu1511,2.07E-05,13,RHZ,WT,-4.683101096,13RHZWT
7350,Otu2276,2.05E-05,13,RHZ,WT,-4.688722299,13RHZWT
7351,Otu2113,2.11E-05,13,RHZ,WT,-4.67514568,13RHZWT
7352,Otu1920,2.12E-05,13,RHZ,WT,-4.674144377,13RHZWT
7353,Otu4295,2.11E-05,13,RHZ,WT,-4.676583879,13RHZWT
7354,Otu2773,1.97E-05,13,RHZ,WT,-4.704588024,13RHZWT
7355,Otu1452,2.06E-05,13,RHZ,WT,-4.685177237,13RHZWT
7356,Otu1812,2.08E-05,13,RHZ,WT,-4.682515107,13RHZWT
7357,Otu2135,2.09E-05,13,RHZ,WT,-4.67990917,13RHZWT
7358,Otu1598,2.11E-05,13,RHZ,WT,-4.675008023,13RHZWT
7359,Otu2140,2.04E-05,13,RHZ,WT,-4.690736396,13RHZWT
7360,Otu2238,2.13E-05,13,RHZ,WT,-4.671802067,13RHZWT
7361,Otu3571,2.10E-05,13,RHZ,WT,-4.678745937,13RHZWT
7362,Otu12192,2.10E-05,13,RHZ,WT,-4.676867293,13RHZWT
7363,Otu9498,2.02E-05,13,RHZ,WT,-4.694227769,13RHZWT
7364,Otu5559,2.02E-05,13,RHZ,WT,-4.694438468,13RHZWT
7365,Otu1826,2.10E-05,13,RHZ,WT,-4.678600314,13RHZWT
7366,Otu1950,2.14E-05,13,RHZ,WT,-4.669428462,13RHZWT
7367,Otu2014,2.08E-05,13,RHZ,WT,-4.681946393,13RHZWT
7368,Otu2700,2.06E-05,13,RHZ,WT,-4.685670096,13RHZWT
7369,Otu3398,1.99E-05,13,RHZ,WT,-4.700902651,13RHZWT
7370,Otu2534,1.96E-05,13,RHZ,WT,-4.707382793,13RHZWT
7371,Otu3,1.05E-05,13,RHZ,RNAi,-4.979807781,13RHZRNAi
7372,Otu17,1.01E-05,13,RHZ,RNAi,-4.995665901,13RHZRNAi
7373,Otu12,1.72E-06,13,RHZ,RNAi,-5.763909943,13RHZRNAi
7374,Otu13,1.05E-05,13,RHZ,RNAi,-4.979307033,13RHZRNAi
7375,Otu15,1.05E-05,13,RHZ,RNAi,-4.979275148,13RHZRNAi
7376,Otu9,1.72E-06,13,RHZ,RNAi,-5.763909943,13RHZRNAi
7377,Otu14,1.04E-05,13,RHZ,RNAi,-4.982696272,13RHZRNAi
7378,Otu6,1.05E-05,13,RHZ,RNAi,-4.979220482,13RHZRNAi
7379,Otu7,1.05E-05,13,RHZ,RNAi,-4.977554426,13RHZRNAi
7380,Otu40,1.06E-05,13,RHZ,RNAi,-4.976418764,13RHZRNAi
7381,Otu5,1.05E-05,13,RHZ,RNAi,-4.977192985,13RHZRNAi
7382,Otu8,1.04E-05,13,RHZ,RNAi,-4.982519976,13RHZRNAi
7383,Otu24,1.03E-05,13,RHZ,RNAi,-4.985902276,13RHZRNAi
7384,Otu68,1.06E-05,13,RHZ,RNAi,-4.976010482,13RHZRNAi
7385,Otu26,1.03E-05,13,RHZ,RNAi,-4.985628529,13RHZRNAi
7386,Otu16,1.04E-05,13,RHZ,RNAi,-4.982284805,13RHZRNAi
7387,Otu10,1.03E-05,13,RHZ,RNAi,-4.987880678,13RHZRNAi
7388,Otu18,1.04E-05,13,RHZ,RNAi,-4.981224953,13RHZRNAi
7389,Otu19,1.05E-05,13,RHZ,RNAi,-4.978235314,13RHZRNAi
7390,Otu21,1.04E-05,13,RHZ,RNAi,-4.981165996,13RHZRNAi
7391,Otu44,1.04E-05,13,RHZ,RNAi,-4.982678193,13RHZRNAi
7392,Otu71,1.05E-05,13,RHZ,RNAi,-4.97813028,13RHZRNAi
7393,Otu65,1.05E-05,13,RHZ,RNAi,-4.976991545,13RHZRNAi
7394,Otu29,1.05E-05,13,RHZ,RNAi,-4.978376841,13RHZRNAi
7395,Otu23,1.04E-05,13,RHZ,RNAi,-4.98286346,13RHZRNAi
7396,Otu159,1.05E-05,13,RHZ,RNAi,-4.977910997,13RHZRNAi
7397,Otu20,1.05E-05,13,RHZ,RNAi,-4.980753076,13RHZRNAi
7398,Otu51,1.04E-05,13,RHZ,RNAi,-4.984936662,13RHZRNAi
7399,Otu77,1.01E-05,13,RHZ,RNAi,-4.993973806,13RHZRNAi
7400,Otu69,1.72E-06,13,RHZ,RNAi,-5.763909943,13RHZRNAi
7401,Otu48,1.04E-05,13,RHZ,RNAi,-4.981229487,13RHZRNAi
7402,Otu116,1.04E-05,13,RHZ,RNAi,-4.982262185,13RHZRNAi
7403,Otu52,1.05E-05,13,RHZ,RNAi,-4.98029432,13RHZRNAi
7404,Otu31,1.06E-05,13,RHZ,RNAi,-4.975813085,13RHZRNAi
7405,Otu87,1.03E-05,13,RHZ,RNAi,-4.985875357,13RHZRNAi
7406,Otu37,1.03E-05,13,RHZ,RNAi,-4.987809219,13RHZRNAi
7407,Otu32,1.05E-05,13,RHZ,RNAi,-4.979202258,13RHZRNAi
7408,Otu238,1.04E-05,13,RHZ,RNAi,-4.981737084,13RHZRNAi
7409,Otu1698,1.72E-06,13,RHZ,RNAi,-5.763909943,13RHZRNAi
7410,Otu114,1.04E-05,13,RHZ,RNAi,-4.984059013,13RHZRNAi
7411,Otu430,1.05E-05,13,RHZ,RNAi,-4.980321586,13RHZRNAi
7412,Otu46,1.05E-05,13,RHZ,RNAi,-4.978609576,13RHZRNAi
7413,Otu234,1.04E-05,13,RHZ,RNAi,-4.984509311,13RHZRNAi
7414,Otu92,1.01E-05,13,RHZ,RNAi,-4.996279578,13RHZRNAi
7415,Otu113,1.05E-05,13,RHZ,RNAi,-4.980639567,13RHZRNAi
7416,Otu33,1.73E-06,13,RHZ,RNAi,-5.762769314,13RHZRNAi
7417,Otu27,1.74E-06,13,RHZ,RNAi,-5.760477521,13RHZRNAi
